"departamento","codigo_departamento","municipio","codigo_municipio","poblacion","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13","2020-10-14","2020-10-15","2020-10-16","2020-10-17","2020-10-18","2020-10-19","2020-10-20","2020-10-21","2020-10-22","2020-10-23","2020-10-24","2020-10-25","2020-10-26","2020-10-27","2020-10-28","2020-10-29","2020-10-30","2020-10-31","2020-11-01","2020-11-02","2020-11-03","2020-11-04","2020-11-05","2020-11-06","2020-11-07","2020-11-08","2020-11-09","2020-11-10","2020-11-11","2020-11-12","2020-11-13","2020-11-14","2020-11-15","2020-11-16","2020-11-17","2020-11-18","2020-11-19","2020-11-20","2020-11-21","2020-11-22","2020-11-23","2020-11-24","2020-11-25","2020-11-26","2020-11-27","2020-11-28","2020-11-29","2020-11-30","2020-12-01","2020-12-02","2020-12-03","2020-12-04","2020-12-05","2020-12-06","2020-12-07","2020-12-08","2020-12-09","2020-12-10","2020-12-11","2020-12-12","2020-12-13","2020-12-14","2020-12-15","2020-12-16","2020-12-17","2020-12-18","2020-12-19","2020-12-20","2020-12-21","2020-12-22","2020-12-23","2020-12-24","2020-12-25","2020-12-26","2020-12-27","2020-12-28","2020-12-29","2020-12-30","2020-12-31","2021-01-01","2021-01-02","2021-01-03","2021-01-04","2021-01-05","2021-01-06","2021-01-07","2021-01-08","2021-01-09","2021-01-10","2021-01-11","2021-01-12","2021-01-13","2021-01-14","2021-01-15","2021-01-16","2021-01-17","2021-01-18","2021-01-19","2021-01-20","2021-01-21","2021-01-22","2021-01-23","2021-01-24","2021-01-25","2021-01-26","2021-01-27","2021-01-28","2021-01-29","2021-01-30","2021-01-31","2021-02-01","2021-02-02","2021-02-03","2021-02-04","2021-02-05","2021-02-06","2021-02-07","2021-02-08","2021-02-09","2021-02-10","2021-02-11","2021-02-12","2021-02-13","2021-02-14","2021-02-15","2021-02-16","2021-02-17","2021-02-18","2021-02-19","2021-02-20","2021-02-21","2021-02-22","2021-02-23","2021-02-24","2021-02-25","2021-02-26","2021-02-27","2021-02-28","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02"
"SACATEPEQUEZ","03","SANTA CATARINA BARAHONA","0316","4480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZACAPA","19","ZACAPA","1901","65730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,2,0,0,0,5,0,1,7,0,0,0,1,0,2,0,1,0,1,4,5,6,5,1,1,0,4,5,4,9,1,0,0,0,6,3,7,5,0,3,13,5,8,8,23,10,0,16,22,15,12,13,2,20,7,16,5,14,5,1,2,24,10,21,2,6,1,8,3,9,11,5,7,0,10,4,7,5,6,7,1,1,4,20,3,7,5,6,0,8,5,8,7,2,1,1,8,7,5,3,1,0,3,4,1,2,5,5,0,3,1,0,5,2,2,1,0,9,2,3,2,5,1,0,2,3,7,2,7,1,0,7,2,0,3,5,0,0,3,7,2,3,1,0,0,3,1,0,1,1,1,0,2,0,2,1,1,0,0,0,21,2,4,5,0,0,3,8,3,3,1,0,0,3,3,0,1,6,0,0,1,8,4,1,9,0,0,4,9,5,8,1,0,0,4,1,0,1,1,0,0,1,1,1,1,3,1,0,1,1,2,0,1,2,0,1,0,1,0,0,0,0,4,6,4,1,4,0,0,4,9,5,1,5,2,0,8,8,10,3,0,3,0,8,4,4,3,3,8,0,2,41,7,6,2,1,1,5,0,3,2,3,2,0,2,3,6,1,2,3,1,0,1,4,1,1,1,3,6,4,0,0,1,1,0,3,3,3,6,5,6,1,7,3,6,8,2,6,7,11,7,11,6,0,6,1,0,0,2,2,5
"CHIMALTENANGO","04","CHIMALTENANGO","0401","112778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,2,3,1,3,5,1,1,2,6,3,5,0,5,1,0,1,3,3,3,2,5,1,2,1,1,0,1,3,6,2,3,1,2,2,2,1,1,1,1,3,0,2,3,5,8,4,5,4,1,1,2,6,3,6,2,1,10,6,8,4,2,4,14,3,4,15,9,8,6,9,2,8,14,8,1,2,16,10,11,23,10,2,7,5,13,15,8,7,0,5,3,22,6,16,14,10,3,2,8,3,13,4,1,2,4,5,5,2,6,1,3,2,7,2,5,7,1,1,2,3,1,5,5,0,1,4,5,3,6,11,6,6,5,5,8,6,9,7,2,4,31,5,0,1,1,2,4,7,8,5,14,4,3,4,6,8,8,11,2,1,5,7,2,3,3,3,2,2,2,23,5,1,2,2,14,6,17,15,5,2,2,11,11,5,4,5,2,2,5,5,13,2,9,2,1,3,9,3,10,17,0,1,6,21,24,3,8,2,3,5,6,25,8,1,4,1,3,3,16,1,4,0,1,17,50,2,0,0,5,2,4,6,3,23,15,0,8,21,10,17,32,14,0,2,10,14,26,26,37,1,0,19,27,22,8,2,2,0,7,4,5,1,1,2,0,2,2,2,0,0,0,0,0,5,3,9,3,0,2,8,5,2,0,1,0,3,7,6,1,3,0,1,2,18,5,19,16,0,1,1,9,8,7,5,6,2,1,13,8,14,6,6,3,1,0,1,3,2,1
"CHIMALTENANGO","04","SAN JOSE POAQUIL","0402","32963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,4,0,0,1,0,0,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PETEN","17","DOLORES","1708","29659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,2,3,2,2,0,1,0,0,0,1,2,0,1,1,1,0,1,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0,3,6,14,0,48,0,7,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"RETALHULEU","11","SAN FELIPE","1105","26191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,4,0,2,1,0,0,0,0,0,1,2,0,2,0,1,2,3,1,0,0,1,1,2,0,5,1,6,0,2,2,3,2,0,1,1,0,1,0,1,0,2,0,1,3,6,0,1,0,0,0,7,2,1,0,0,1,0,0,0,0,0,1,0,8,0,4,1,0,0,3,0,4,4,2,1,0,6,3,0,1,0,0,0,7,0,0,2,0,0,0,1,0,6,1,6,1,1,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,1,0,0,0,0,3,1,2,1,5,0,0,1,0,1,0,2,0,0,6,3,1,0,0,0,0,1,0,2,3,3,0,0,8,0,0,2,8,0,0,1,1,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,3,2,0,0,1,1,0,0,0,0,3,0,1,1,1,1,0,1,0,0,0,1,0,0,2,2,0,0,3,2,2,1,0,2,4,4,4,2,7,3,9,3,6,7,8,15,4,2,12,10,7,3,19,12,1,6,17,16,14,12,10,8,9,9,7,21,12,10,11,5,15,11,15,9,3,3,4,0,1,13,2,5
"SACATEPEQUEZ","03","SAN MIGUEL DUEÑAS","0313","15231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,4,0,2,0,2,3,0,1,3,3,0,2,1,2,6,0,0,0,1,0,2,4,1,0,0,0,0,6,3,1,1,1,5,1,4,1,1,1,1,0,2,4,0,0,0,0,0,1,2,1,2,3,0,0,2,2,2,1,0,0,2,0,0,0,1,0,1,1,3,1,0,1,0,0,1,1,1,1,1,2,0,1,6,0,1,1,1,1,0,0,1,0,1,4,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,2,2,0,1,3,0,2,0,0,0,7,5,0,1,0,0,0,1,8,0,0,1,0,0,0,4,0,1,1,0,0,0,5,0,1,0,0,0,1,4,3,2,0,3,0,1,2,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,4,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1,2,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1
"CHIMALTENANGO","04","ZARAGOZA","0415","28473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,0,0,1,0,3,4,0,0,1,1,2,0,1,0,4,2,0,0,0,5,1,0,1,0,0,3,1,1,0,0,0,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,3,1,3,2,0,4,0,2,0,0,0,0,2,2,1,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,1,3,1,4,1,0,0,2,0,2,1,2,1,0,5,6,0,0,5,0,0,8,0,4,14,0,0,0,3,1,0,12,0,0,0,1,0,0,4,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,4,0,0,8,1,0,0,0,0,0,3,0,1,5,0,0,0,0,0,1,1,0
"CHIQUIMULA","20","CHIQUIMULA","2001","117014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,4,0,3,2,0,0,3,0,0,0,0,0,2,0,0,4,2,0,5,3,6,5,4,3,2,3,13,9,12,9,6,5,6,16,14,9,9,15,9,17,19,24,14,24,7,8,6,4,11,3,8,15,3,5,6,15,8,15,7,0,14,14,5,24,13,3,4,12,41,31,7,13,7,6,7,12,7,9,6,2,3,8,6,4,9,3,2,1,1,1,2,3,0,0,0,1,5,0,3,1,2,3,0,0,1,5,1,6,0,3,2,3,5,2,0,0,0,9,4,4,1,3,0,6,0,6,3,4,0,1,6,3,1,1,6,2,2,4,0,2,1,11,2,0,4,5,3,11,2,0,0,0,3,3,2,2,1,0,8,5,2,5,2,2,0,2,2,7,2,1,1,1,5,3,4,3,1,0,0,5,3,0,3,0,0,0,5,3,2,3,0,1,0,0,6,0,1,3,0,0,6,2,4,0,0,0,0,1,3,0,0,0,0,0,4,0,0,3,1,0,1,5,4,4,6,1,1,0,2,3,4,5,1,2,0,3,2,1,0,0,2,0,2,3,0,0,0,1,0,3,7,2,5,2,0,1,3,16,11,3,8,6,0,6,12,6,4,15,6,1,7,16,9,10,15,4,1,32,10,28,23,9,13,2,15,19,19,27,21,11,0,10,37,36,44,16,9,0,13,2,4,0,3
"SACATEPEQUEZ","03","SANTIAGO SACATEPEQUEZ","0306","36409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,4,1,2,1,0,1,4,0,2,5,1,1,0,2,4,1,2,1,1,1,3,1,1,0,8,0,0,4,2,1,4,2,0,3,1,4,1,2,1,0,2,0,3,3,6,3,0,11,6,1,5,1,4,6,1,2,6,5,6,0,2,1,1,1,2,0,5,0,1,7,1,4,2,10,0,1,0,1,1,0,4,3,2,4,5,1,4,2,1,0,1,2,3,1,0,0,0,3,0,1,0,1,0,4,0,1,0,2,1,0,0,2,2,2,0,0,0,0,0,1,1,3,11,2,0,1,5,2,3,1,4,7,1,4,2,1,6,0,0,7,1,1,3,1,0,1,2,0,4,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,6,0,0,0,1,2,0,1,1,0,1,2,2,0,4,1,0,2,2,7,1,5,1,1,1,3,1,3,2,0,1,5,2,1,3,1,0,0,1,0,6,2,2,0,1,4,3,0,0,0,0,0,5,4,0,0,0,0,1,2,9,0,2,0,0,0,3,2,1,4,2,1,0,1,3,2,2,5,1,0,4,4,3,3,8,0,2,1,3,3,1,7,0,0,2,4,1,0,3,0,0,0,4,1,0,1,0,0,2,2,0,2,2,0,0,1,3,3,1,0,0,0,1,0,3,0,0,0,0,3,4,0,0,1,0,0,2,6,5,1,5,0,2,0,1,0,0,0
"HUEHUETENANGO","13","SAN ILDELFONSO IXTAHUACAN","1309","54382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,1,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
"PETEN","17","SAN LUIS","1709","76128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,2,0,5,4,1,0,0,3,2,0,1,1,0,0,1,1,1,2,15,1,1,3,0,0,2,1,2,1,0,2,2,2,4,1,0,1,1,0,0,1,0,0,2,0,1,1,1,0,2,0,1,0,0,0,1,0,1,0,0,2,1,1,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
